timestamp,latency_ms,status_code,success,error,tokens_used
1781088985.6489248,6168.715000152588,200,True,,835
1781088986.357505,5871.629953384399,200,True,,628
1781088989.9141278,2674.3552684783936,200,True,,274
1781088986.799389,6910.617113113403,200,True,,239
1781088990.894925,3918.1368350982666,200,True,,451
1781088992.941517,1899.0747928619385,200,True,,80
1781088990.004787,5778.406143188477,200,True,,201
1781088994.7106738,2575.8461952209473,200,True,,229
1781088996.842147,2863.6391162872314,200,True,,304
1781088992.662198,7070.724725723267,200,True,,167
1781088992.394836,8003.75509262085,200,True,,367
1781088995.589702,7500.94199180603,200,True,,345
1781088996.784373,6306.9939613342285,200,True,,238
1781088992.8189209,10277.630090713501,200,False,"HTTP200|{""code"":100,""data"":null,""message"":""ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\\'dashsc",
1781088994.198932,9343.206882476807,200,True,,767
1781089001.707017,1891.0672664642334,200,True,,119
1781088994.230356,9368.288040161133,200,True,,571
1781088995.81428,8024.9340534210205,200,True,,639
1781088998.287689,7740.750074386597,200,True,,434
1781089003.399402,4059.046983718872,200,True,,416
1781089001.733137,5735.454320907593,200,True,,701
1781089006.543351,2942.8610801696777,200,True,,134
1781089005.5995882,4252.155780792236,200,True,,783
1781089006.091308,4693.9697265625,200,True,,643
1781089004.844513,6063.292026519775,200,True,,98
1781089004.0932329,6935.5480670928955,200,True,,365
1781089004.097206,6945.9388256073,200,True,,304
1781089011.908988,2905.5778980255127,200,True,,304
1781089009.469335,5810.360908508301,200,True,,557
1781089012.487356,3107.928991317749,200,True,,309
1781089010.4612548,5189.824104309082,200,True,,687
1781089005.5989451,10365.04077911377,200,True,,754
1781089007.0305028,9082.058191299438,200,True,,736
1781089011.852982,6068.920135498047,200,True,,201
1781089015.8157718,2743.913412094116,200,True,,159
1781089013.787671,6723.812818527222,200,True,,144
1781089018.5965812,2399.169683456421,200,True,,119
1781089018.652024,2430.19700050354,200,True,,151
1781089012.029082,10194.77105140686,200,True,,782
1781089019.9242618,2857.980251312256,200,True,,249
1781089012.0443342,10749.698638916016,200,False,"HTTP200|{""code"":100,""data"":null,""message"":""ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\\'dashsc",
1781089019.560481,4036.142110824585,200,True,,687
1781089017.11378,7121.953010559082,200,True,,134
1781089023.225031,2674.773931503296,200,True,,134
1781089017.28092,9502.110958099365,200,True,,800
1781089017.965188,8819.018125534058,200,True,,517
1781089024.08564,3579.078197479248,200,True,,305
1781089024.7826612,3557.203769683838,200,True,,345
1781089025.237547,3253.632068634033,200,True,,305
1781089023.7952151,4770.418882369995,200,True,,638
1781089023.996354,6350.285053253174,200,True,,681
1781089023.511752,8503.111124038696,200,True,,305
1781089029.492357,2525.1269340515137,200,True,,167
1781089030.6659331,2838.593006134033,200,True,,159
1781089024.597745,9703.289031982422,200,True,,421
